corridor_id,policy_name,exposure_type,total_return_proxy,unhedged_volatility,hedged_volatility,volatility_reduction,max_drawdown_unhedged,max_drawdown_hedged,hedge_turnover,total_hedge_cost,average_hedge_ratio,number_of_hedge_changes,cost_adjusted_risk_reduction,regret_proxy,status,ticker,split,oos_design,test_period,test_bars,sample,warmup_start
USDINR=X,no_change_in_range,usd_liability_exposure,-0.396,4.306,1.603,2.702,-3.518,-1.378,1.1,0.022,0.64,11,2.68,1.191,ok,USDINR=X,wf_8,walk_forward,2017-03-19..2018-03-18,258,test,2012-03-19
USDINR=X,volatility_triggered,usd_liability_exposure,-0.129,4.306,1.894,2.412,-3.518,-1.687,3.9,0.078,0.537,13,2.334,1.443,ok,USDINR=X,wf_8,walk_forward,2017-03-19..2018-03-18,258,test,2012-03-19
USDINR=X,half_hedged,receiver_currency_exposure,-3.17,8.506,4.253,4.253,-13.641,-7.021,0.0,0.0,0.5,0,4.253,3.304,ok,USDINR=X,wf_9,walk_forward,2018-03-19..2019-03-18,261,test,2013-03-19
USDINR=X,mostly_hedged,receiver_currency_exposure,-1.575,8.506,2.127,6.38,-13.641,-3.562,0.0,0.0,0.75,0,6.38,1.652,ok,USDINR=X,wf_9,walk_forward,2018-03-19..2019-03-18,261,test,2013-03-19
USDINR=X,regime_based,receiver_currency_exposure,-1.094,8.506,2.794,5.712,-13.641,-4.456,2.2,0.044,0.654,12,5.668,2.201,ok,USDINR=X,wf_9,walk_forward,2018-03-19..2019-03-18,261,test,2013-03-19
USDINR=X,no_change_in_range,receiver_currency_exposure,-2.572,8.506,3.315,5.191,-13.641,-5.47,0.7,0.014,0.629,7,5.177,2.514,ok,USDINR=X,wf_9,walk_forward,2018-03-19..2019-03-18,261,test,2013-03-19
USDINR=X,volatility_triggered,receiver_currency_exposure,-1.848,8.506,2.968,5.538,-13.641,-4.843,2.1,0.042,0.614,7,5.496,2.374,ok,USDINR=X,wf_9,walk_forward,2018-03-19..2019-03-18,261,test,2013-03-19
USDINR=X,half_hedged,usd_liability_exposure,3.081,8.506,4.253,4.253,-7.57,-3.82,0.0,0.0,0.5,0,4.253,3.304,ok,USDINR=X,wf_9,walk_forward,2018-03-19..2019-03-18,261,test,2013-03-19
USDINR=X,mostly_hedged,usd_liability_exposure,1.552,8.506,2.127,6.38,-7.57,-1.919,0.0,0.0,0.75,0,6.38,1.652,ok,USDINR=X,wf_9,walk_forward,2018-03-19..2019-03-18,261,test,2013-03-19
USDINR=X,regime_based,usd_liability_exposure,0.936,8.506,2.795,5.711,-7.57,-3.321,2.2,0.044,0.654,12,5.667,2.2,ok,USDINR=X,wf_9,walk_forward,2018-03-19..2019-03-18,261,test,2013-03-19
USDINR=X,no_change_in_range,usd_liability_exposure,2.495,8.506,3.314,5.193,-7.57,-2.89,0.7,0.014,0.629,7,5.179,2.513,ok,USDINR=X,wf_9,walk_forward,2018-03-19..2019-03-18,261,test,2013-03-19
USDINR=X,volatility_triggered,usd_liability_exposure,1.704,8.506,2.964,5.542,-7.57,-2.854,2.1,0.042,0.614,7,5.5,2.369,ok,USDINR=X,wf_9,walk_forward,2018-03-19..2019-03-18,261,test,2013-03-19
USDINR=X,half_hedged,receiver_currency_exposure,-3.711,7.888,3.944,3.944,-9.577,-4.86,0.0,0.0,0.5,0,3.944,2.982,ok,USDINR=X,wf_10,walk_forward,2019-03-19..2020-03-18,261,test,2014-03-19
USDINR=X,mostly_hedged,receiver_currency_exposure,-1.853,7.888,1.972,5.916,-9.577,-2.448,0.0,0.0,0.75,0,5.916,1.491,ok,USDINR=X,wf_10,walk_forward,2019-03-19..2020-03-18,261,test,2014-03-19
USDINR=X,regime_based,receiver_currency_exposure,-3.087,7.888,3.401,4.487,-9.577,-3.883,4.4,0.088,0.51,18,4.399,2.683,ok,USDINR=X,wf_10,walk_forward,2019-03-19..2020-03-18,261,test,2014-03-19
USDINR=X,no_change_in_range,receiver_currency_exposure,-2.302,7.888,2.783,5.105,-9.577,-3.168,0.5,0.01,0.684,5,5.095,1.971,ok,USDINR=X,wf_10,walk_forward,2019-03-19..2020-03-18,261,test,2014-03-19
USDINR=X,volatility_triggered,receiver_currency_exposure,-4.276,7.888,3.757,4.13,-9.577,-5.166,1.5,0.03,0.449,5,4.1,3.032,ok,USDINR=X,wf_10,walk_forward,2019-03-19..2020-03-18,261,test,2014-03-19
USDINR=X,half_hedged,usd_liability_exposure,3.687,7.888,3.944,3.944,-3.185,-1.599,0.0,0.0,0.5,0,3.944,2.982,ok,USDINR=X,wf_10,walk_forward,2019-03-19..2020-03-18,261,test,2014-03-19
USDINR=X,mostly_hedged,usd_liability_exposure,1.847,7.888,1.972,5.916,-3.185,-0.801,0.0,0.0,0.75,0,5.916,1.491,ok,USDINR=X,wf_10,walk_forward,2019-03-19..2020-03-18,261,test,2014-03-19
USDINR=X,regime_based,usd_liability_exposure,2.881,7.888,3.399,4.489,-3.185,-1.621,4.4,0.088,0.51,18,4.401,2.68,ok,USDINR=X,wf_10,walk_forward,2019-03-19..2020-03-18,261,test,2014-03-19
USDINR=X,no_change_in_range,usd_liability_exposure,2.254,7.888,2.783,5.104,-3.185,-1.079,0.5,0.01,0.684,5,5.094,1.971,ok,USDINR=X,wf_10,walk_forward,2019-03-19..2020-03-18,261,test,2014-03-19
USDINR=X,volatility_triggered,usd_liability_exposure,4.251,7.888,3.758,4.13,-3.185,-1.917,1.5,0.03,0.449,5,4.1,3.031,ok,USDINR=X,wf_10,walk_forward,2019-03-19..2020-03-18,261,test,2014-03-19
USDINR=X,half_hedged,receiver_currency_exposure,0.938,7.879,3.94,3.94,-3.862,-1.925,0.0,0.0,0.5,0,3.94,2.702,ok,USDINR=X,wf_11,walk_forward,2020-03-19..2021-03-18,261,test,2015-03-19
USDINR=X,mostly_hedged,receiver_currency_exposure,0.488,7.879,1.97,5.909,-3.862,-0.961,0.0,0.0,0.75,0,5.909,1.351,ok,USDINR=X,wf_11,walk_forward,2020-03-19..2021-03-18,261,test,2015-03-19
USDINR=X,regime_based,receiver_currency_exposure,2.063,7.879,2.971,4.908,-3.862,-1.153,4.1,0.082,0.573,17,4.826,2.16,ok,USDINR=X,wf_11,walk_forward,2020-03-19..2021-03-18,261,test,2015-03-19
USDINR=X,no_change_in_range,receiver_currency_exposure,0.394,7.879,2.922,4.957,-3.862,-1.539,0.4,0.008,0.675,4,4.949,1.865,ok,USDINR=X,wf_11,walk_forward,2020-03-19..2021-03-18,261,test,2015-03-19
USDINR=X,volatility_triggered,receiver_currency_exposure,1.915,7.879,3.366,4.513,-3.862,-1.258,2.4,0.048,0.468,8,4.465,2.556,ok,USDINR=X,wf_11,walk_forward,2020-03-19..2021-03-18,261,test,2015-03-19
USDINR=X,half_hedged,usd_liability_exposure,-1.088,7.879,3.94,3.94,-6.8,-3.419,0.0,0.0,0.5,0,3.94,2.702,ok,USDINR=X,wf_11,walk_forward,2020-03-19..2021-03-18,261,test,2015-03-19
USDINR=X,mostly_hedged,usd_liability_exposure,-0.525,7.879,1.97,5.909,-6.8,-1.714,0.0,0.0,0.75,0,5.909,1.351,ok,USDINR=X,wf_11,walk_forward,2020-03-19..2021-03-18,261,test,2015-03-19
USDINR=X,regime_based,usd_liability_exposure,-2.271,7.879,2.97,4.91,-6.8,-3.668,4.1,0.082,0.573,17,4.828,2.159,ok,USDINR=X,wf_11,walk_forward,2020-03-19..2021-03-18,261,test,2015-03-19
USDINR=X,no_change_in_range,usd_liability_exposure,-0.496,7.879,2.922,4.957,-6.8,-2.382,0.4,0.008,0.675,4,4.949,1.865,ok,USDINR=X,wf_11,walk_forward,2020-03-19..2021-03-18,261,test,2015-03-19
USDINR=X,volatility_triggered,usd_liability_exposure,-2.088,7.879,3.365,4.514,-6.8,-3.819,2.4,0.048,0.468,8,4.466,2.555,ok,USDINR=X,wf_11,walk_forward,2020-03-19..2021-03-18,261,test,2015-03-19
USDINR=X,half_hedged,receiver_currency_exposure,-2.551,5.02,2.51,2.51,-6.322,-3.184,0.0,0.0,0.5,0,2.51,1.892,ok,USDINR=X,wf_12,walk_forward,2021-03-19..2022-03-18,261,test,2016-03-19
USDINR=X,mostly_hedged,receiver_currency_exposure,-1.276,5.02,1.255,3.765,-6.322,-1.597,0.0,0.0,0.75,0,3.765,0.946,ok,USDINR=X,wf_12,walk_forward,2021-03-19..2022-03-18,261,test,2016-03-19
USDINR=X,regime_based,receiver_currency_exposure,-3.258,5.02,2.465,2.555,-6.322,-3.601,5.7,0.114,0.545,28,2.441,1.73,ok,USDINR=X,wf_12,walk_forward,2021-03-19..2022-03-18,261,test,2016-03-19
USDINR=X,no_change_in_range,receiver_currency_exposure,-1.976,5.02,1.793,3.227,-6.322,-2.486,0.8,0.016,0.668,8,3.211,1.293,ok,USDINR=X,wf_12,walk_forward,2021-03-19..2022-03-18,261,test,2016-03-19
USDINR=X,volatility_triggered,receiver_currency_exposure,-1.927,5.02,2.321,2.699,-6.322,-3.066,4.2,0.084,0.491,14,2.615,1.806,ok,USDINR=X,wf_12,walk_forward,2021-03-19..2022-03-18,261,test,2016-03-19
USDINR=X,half_hedged,usd_liability_exposure,2.551,5.02,2.51,2.51,-4.05,-2.044,0.0,0.0,0.5,0,2.51,1.892,ok,USDINR=X,wf_12,walk_forward,2021-03-19..2022-03-18,261,test,2016-03-19
USDINR=X,mostly_hedged,usd_liability_exposure,1.276,5.02,1.255,3.765,-4.05,-1.027,0.0,0.0,0.75,0,3.765,0.946,ok,USDINR=X,wf_12,walk_forward,2021-03-19..2022-03-18,261,test,2016-03-19
USDINR=X,regime_based,usd_liability_exposure,3.067,5.02,2.461,2.559,-4.05,-1.817,5.7,0.114,0.545,28,2.445,1.727,ok,USDINR=X,wf_12,walk_forward,2021-03-19..2022-03-18,261,test,2016-03-19
USDINR=X,no_change_in_range,usd_liability_exposure,1.949,5.02,1.792,3.227,-4.05,-1.454,0.8,0.016,0.668,8,3.211,1.293,ok,USDINR=X,wf_12,walk_forward,2021-03-19..2022-03-18,261,test,2016-03-19
USDINR=X,volatility_triggered,usd_liability_exposure,1.737,5.02,2.32,2.7,-4.05,-1.91,4.2,0.084,0.491,14,2.616,1.808,ok,USDINR=X,wf_12,walk_forward,2021-03-19..2022-03-18,261,test,2016-03-19
USDINR=X,half_hedged,receiver_currency_exposure,-4.201,5.126,2.563,2.563,-9.228,-4.708,0.0,0.0,0.5,0,2.563,1.912,ok,USDINR=X,wf_13,walk_forward,2022-03-19..2023-03-18,260,test,2017-03-19
USDINR=X,mostly_hedged,receiver_currency_exposure,-2.115,5.126,1.281,3.844,-9.228,-2.378,0.0,0.0,0.75,0,3.844,0.956,ok,USDINR=X,wf_13,walk_forward,2022-03-19..2023-03-18,260,test,2017-03-19
USDINR=X,regime_based,receiver_currency_exposure,-3.463,5.126,2.032,3.094,-9.228,-3.774,4.6,0.092,0.607,22,3.002,1.468,ok,USDINR=X,wf_13,walk_forward,2022-03-19..2023-03-18,260,test,2017-03-19
USDINR=X,no_change_in_range,receiver_currency_exposure,-3.152,5.126,1.871,3.255,-9.228,-3.568,1.1,0.022,0.644,11,3.233,1.376,ok,USDINR=X,wf_13,walk_forward,2022-03-19..2023-03-18,260,test,2017-03-19
USDINR=X,volatility_triggered,receiver_currency_exposure,-3.184,5.126,2.21,2.916,-9.228,-3.584,3.9,0.078,0.555,13,2.838,1.636,ok,USDINR=X,wf_13,walk_forward,2022-03-19..2023-03-18,260,test,2017-03-19
USDINR=X,half_hedged,usd_liability_exposure,4.314,5.126,2.563,2.563,-3.029,-1.522,0.0,0.0,0.5,0,2.563,1.912,ok,USDINR=X,wf_13,walk_forward,2022-03-19..2023-03-18,260,test,2017-03-19
USDINR=X,mostly_hedged,usd_liability_exposure,2.143,5.126,1.281,3.844,-3.029,-0.763,0.0,0.0,0.75,0,3.844,0.956,ok,USDINR=X,wf_13,walk_forward,2022-03-19..2023-03-18,260,test,2017-03-19
USDINR=X,regime_based,usd_liability_exposure,3.352,5.126,2.027,3.099,-3.029,-1.201,4.6,0.092,0.607,22,3.007,1.463,ok,USDINR=X,wf_13,walk_forward,2022-03-19..2023-03-18,260,test,2017-03-19
USDINR=X,no_change_in_range,usd_liability_exposure,3.171,5.126,1.87,3.256,-3.029,-1.219,1.1,0.022,0.644,11,3.234,1.375,ok,USDINR=X,wf_13,walk_forward,2022-03-19..2023-03-18,260,test,2017-03-19
USDINR=X,volatility_triggered,usd_liability_exposure,3.075,5.126,2.205,2.921,-3.029,-1.399,3.9,0.078,0.555,13,2.843,1.633,ok,USDINR=X,wf_13,walk_forward,2022-03-19..2023-03-18,260,test,2017-03-19
USDINR=X,half_hedged,receiver_currency_exposure,-0.235,4.377,2.189,2.189,-4.221,-2.121,0.0,0.0,0.5,0,2.189,1.134,ok,USDINR=X,wf_14,walk_forward,2023-03-19..2024-03-18,261,test,2018-03-19
USDINR=X,mostly_hedged,receiver_currency_exposure,-0.111,4.377,1.094,3.283,-4.221,-1.063,0.0,0.0,0.75,0,3.283,0.567,ok,USDINR=X,wf_14,walk_forward,2023-03-19..2024-03-18,261,test,2018-03-19
USDINR=X,regime_based,receiver_currency_exposure,-0.669,4.377,2.61,1.768,-4.221,-3.057,2.2,0.044,0.407,10,1.724,1.325,ok,USDINR=X,wf_14,walk_forward,2023-03-19..2024-03-18,261,test,2018-03-19
USDINR=X,no_change_in_range,receiver_currency_exposure,-0.135,4.377,1.313,3.064,-4.221,-1.275,0.0,0.0,0.7,0,3.064,0.681,ok,USDINR=X,wf_14,walk_forward,2023-03-19..2024-03-18,261,test,2018-03-19
USDINR=X,volatility_triggered,receiver_currency_exposure,-0.297,4.377,1.811,2.566,-4.221,-1.866,1.2,0.024,0.448,4,2.542,1.162,ok,USDINR=X,wf_14,walk_forward,2023-03-19..2024-03-18,261,test,2018-03-19
USDINR=X,half_hedged,usd_liability_exposure,0.186,4.377,2.189,2.189,-3.395,-1.703,0.0,0.0,0.5,0,2.189,1.134,ok,USDINR=X,wf_14,walk_forward,2023-03-19..2024-03-18,261,test,2018-03-19
USDINR=X,mostly_hedged,usd_liability_exposure,0.099,4.377,1.094,3.283,-3.395,-0.853,0.0,0.0,0.75,0,3.283,0.567,ok,USDINR=X,wf_14,walk_forward,2023-03-19..2024-03-18,261,test,2018-03-19
USDINR=X,regime_based,usd_liability_exposure,0.514,4.377,2.611,1.766,-3.395,-2.054,2.2,0.044,0.407,10,1.722,1.328,ok,USDINR=X,wf_14,walk_forward,2023-03-19..2024-03-18,261,test,2018-03-19
USDINR=X,no_change_in_range,usd_liability_exposure,0.117,4.377,1.313,3.064,-3.395,-1.023,0.0,0.0,0.7,0,3.064,0.681,ok,USDINR=X,wf_14,walk_forward,2023-03-19..2024-03-18,261,test,2018-03-19
USDINR=X,volatility_triggered,usd_liability_exposure,0.215,4.377,1.809,2.568,-3.395,-1.057,1.2,0.024,0.448,4,2.544,1.162,ok,USDINR=X,wf_14,walk_forward,2023-03-19..2024-03-18,261,test,2018-03-19
USDINR=X,half_hedged,receiver_currency_exposure,-2.369,2.559,1.279,1.279,-5.438,-2.751,0.0,0.0,0.5,0,1.279,0.844,ok,USDINR=X,wf_15,walk_forward,2024-03-19..2025-03-18,260,test,2019-03-19
USDINR=X,mostly_hedged,receiver_currency_exposure,-1.19,2.559,0.64,1.919,-5.438,-1.384,0.0,0.0,0.75,0,1.919,0.422,ok,USDINR=X,wf_15,walk_forward,2024-03-19..2025-03-18,260,test,2019-03-19
USDINR=X,regime_based,receiver_currency_exposure,-2.197,2.559,1.151,1.408,-5.438,-2.439,1.8,0.036,0.479,8,1.372,0.774,ok,USDINR=X,wf_15,walk_forward,2024-03-19..2025-03-18,260,test,2019-03-19
USDINR=X,no_change_in_range,receiver_currency_exposure,-1.661,2.559,0.935,1.624,-5.438,-1.967,0.1,0.002,0.676,1,1.622,0.584,ok,USDINR=X,wf_15,walk_forward,2024-03-19..2025-03-18,260,test,2019-03-19
USDINR=X,volatility_triggered,receiver_currency_exposure,-2.064,2.559,1.041,1.518,-5.438,-2.304,0.9,0.018,0.495,3,1.5,0.736,ok,USDINR=X,wf_15,walk_forward,2024-03-19..2025-03-18,260,test,2019-03-19
USDINR=X,half_hedged,usd_liability_exposure,2.409,2.559,1.279,1.279,-1.317,-0.66,0.0,0.0,0.5,0,1.279,0.844,ok,USDINR=X,wf_15,walk_forward,2024-03-19..2025-03-18,260,test,2019-03-19
USDINR=X,mostly_hedged,usd_liability_exposure,1.2,2.559,0.64,1.919,-1.317,-0.33,0.0,0.0,0.75,0,1.919,0.422,ok,USDINR=X,wf_15,walk_forward,2024-03-19..2025-03-18,260,test,2019-03-19
USDINR=X,regime_based,usd_liability_exposure,2.158,2.559,1.149,1.41,-1.317,-0.498,1.8,0.036,0.479,8,1.374,0.772,ok,USDINR=X,wf_15,walk_forward,2024-03-19..2025-03-18,260,test,2019-03-19
USDINR=X,no_change_in_range,usd_liability_exposure,1.676,2.559,0.934,1.624,-1.317,-0.528,0.1,0.002,0.676,1,1.622,0.583,ok,USDINR=X,wf_15,walk_forward,2024-03-19..2025-03-18,260,test,2019-03-19
USDINR=X,volatility_triggered,usd_liability_exposure,2.06,2.559,1.037,1.521,-1.317,-0.442,0.9,0.018,0.495,3,1.503,0.734,ok,USDINR=X,wf_15,walk_forward,2024-03-19..2025-03-18,260,test,2019-03-19
USDINR=X,half_hedged,receiver_currency_exposure,-3.11,5.248,2.624,2.624,-9.234,-4.7,0.0,0.0,0.5,0,2.624,1.881,ok,USDINR=X,wf_16,walk_forward,2025-03-19..2026-03-18,257,test,2020-03-19
USDINR=X,mostly_hedged,receiver_currency_exposure,-1.559,5.248,1.312,3.936,-9.234,-2.371,0.0,0.0,0.75,0,3.936,0.94,ok,USDINR=X,wf_16,walk_forward,2025-03-19..2026-03-18,257,test,2020-03-19
USDINR=X,regime_based,receiver_currency_exposure,-3.598,5.248,1.967,3.281,-9.234,-4.559,4.4,0.088,0.619,23,3.193,1.384,ok,USDINR=X,wf_16,walk_forward,2025-03-19..2026-03-18,257,test,2020-03-19
USDINR=X,no_change_in_range,receiver_currency_exposure,-2.201,5.248,2.032,3.216,-9.234,-3.487,1.2,0.024,0.626,12,3.192,1.429,ok,USDINR=X,wf_16,walk_forward,2025-03-19..2026-03-18,257,test,2020-03-19
USDINR=X,volatility_triggered,receiver_currency_exposure,-3.432,5.248,1.994,3.254,-9.234,-4.521,4.2,0.084,0.61,14,3.17,1.408,ok,USDINR=X,wf_16,walk_forward,2025-03-19..2026-03-18,257,test,2020-03-19
USDINR=X,half_hedged,usd_liability_exposure,3.138,5.248,2.624,2.624,-2.72,-1.365,0.0,0.0,0.5,0,2.624,1.881,ok,USDINR=X,wf_16,walk_forward,2025-03-19..2026-03-18,257,test,2020-03-19
USDINR=X,mostly_hedged,usd_liability_exposure,1.566,5.248,1.312,3.936,-2.72,-0.684,0.0,0.0,0.75,0,3.936,0.94,ok,USDINR=X,wf_16,walk_forward,2025-03-19..2026-03-18,257,test,2020-03-19
USDINR=X,regime_based,usd_liability_exposure,3.508,5.248,1.963,3.285,-2.72,-0.879,4.4,0.088,0.619,23,3.197,1.378,ok,USDINR=X,wf_16,walk_forward,2025-03-19..2026-03-18,257,test,2020-03-19
USDINR=X,no_change_in_range,usd_liability_exposure,2.158,5.248,2.031,3.217,-2.72,-1.093,1.2,0.024,0.626,12,3.193,1.427,ok,USDINR=X,wf_16,walk_forward,2025-03-19..2026-03-18,257,test,2020-03-19
USDINR=X,volatility_triggered,usd_liability_exposure,3.338,5.248,1.991,3.256,-2.72,-0.82,4.2,0.084,0.61,14,3.172,1.403,ok,USDINR=X,wf_16,walk_forward,2025-03-19..2026-03-18,257,test,2020-03-19
USDINR=X,half_hedged,receiver_currency_exposure,-2.055,10.041,5.02,5.02,-4.56,-2.292,0.0,0.0,0.5,0,5.02,3.631,ok,USDINR=X,wf_17,walk_forward,2026-03-19..2026-05-22,47,test,2021-03-19
USDINR=X,mostly_hedged,receiver_currency_exposure,-1.027,10.041,2.51,7.53,-4.56,-1.149,0.0,0.0,0.75,0,7.53,1.815,ok,USDINR=X,wf_17,walk_forward,2026-03-19..2026-05-22,47,test,2021-03-19
USDINR=X,regime_based,receiver_currency_exposure,-1.233,10.041,3.012,7.028,-4.56,-1.378,0.0,0.0,0.7,0,7.028,2.179,ok,USDINR=X,wf_17,walk_forward,2026-03-19..2026-05-22,47,test,2021-03-19
USDINR=X,no_change_in_range,receiver_currency_exposure,-1.644,10.041,4.016,6.024,-4.56,-1.835,0.0,0.0,0.6,0,6.024,2.905,ok,USDINR=X,wf_17,walk_forward,2026-03-19..2026-05-22,47,test,2021-03-19
USDINR=X,volatility_triggered,receiver_currency_exposure,-1.233,10.041,3.012,7.028,-4.56,-1.378,0.0,0.0,0.7,0,7.028,2.179,ok,USDINR=X,wf_17,walk_forward,2026-03-19..2026-05-22,47,test,2021-03-19
USDINR=X,half_hedged,usd_liability_exposure,2.05,10.041,5.02,5.02,-2.645,-1.328,0.0,0.0,0.5,0,5.02,3.631,ok,USDINR=X,wf_17,walk_forward,2026-03-19..2026-05-22,47,test,2021-03-19
USDINR=X,mostly_hedged,usd_liability_exposure,1.026,10.041,2.51,7.53,-2.645,-0.666,0.0,0.0,0.75,0,7.53,1.815,ok,USDINR=X,wf_17,walk_forward,2026-03-19..2026-05-22,47,test,2021-03-19
USDINR=X,regime_based,usd_liability_exposure,1.231,10.041,3.012,7.028,-2.645,-0.798,0.0,0.0,0.7,0,7.028,2.179,ok,USDINR=X,wf_17,walk_forward,2026-03-19..2026-05-22,47,test,2021-03-19
USDINR=X,no_change_in_range,usd_liability_exposure,1.641,10.041,4.016,6.024,-2.645,-1.064,0.0,0.0,0.6,0,6.024,2.905,ok,USDINR=X,wf_17,walk_forward,2026-03-19..2026-05-22,47,test,2021-03-19
USDINR=X,volatility_triggered,usd_liability_exposure,1.231,10.041,3.012,7.028,-2.645,-0.798,0.0,0.0,0.7,0,7.028,2.179,ok,USDINR=X,wf_17,walk_forward,2026-03-19..2026-05-22,47,test,2021-03-19
USDPHP=X,half_hedged,receiver_currency_exposure,0.656,7.059,3.529,3.529,-7.708,-3.87,0.0,0.0,0.5,0,3.529,2.454,ok,USDPHP=X,split_1,fixed_split,2019-01-01..2021-12-31,783,test,2010-01-01
USDPHP=X,mostly_hedged,receiver_currency_exposure,0.376,7.059,1.765,5.294,-7.708,-1.938,0.0,0.0,0.75,0,5.294,1.227,ok,USDPHP=X,split_1,fixed_split,2019-01-01..2021-12-31,783,test,2010-01-01
USDPHP=X,regime_based,receiver_currency_exposure,-0.93,7.059,3.009,4.05,-7.708,-3.783,13.2,0.264,0.569,70,3.786,2.076,ok,USDPHP=X,split_1,fixed_split,2019-01-01..2021-12-31,783,test,2010-01-01
USDPHP=X,no_change_in_range,receiver_currency_exposure,0.322,7.059,2.617,4.442,-7.708,-2.839,3.4,0.068,0.656,34,4.374,1.741,ok,USDPHP=X,split_1,fixed_split,2019-01-01..2021-12-31,783,test,2010-01-01
USDPHP=X,volatility_triggered,receiver_currency_exposure,0.872,7.059,2.749,4.309,-7.708,-3.348,12.0,0.24,0.547,40,4.069,2.037,ok,USDPHP=X,split_1,fixed_split,2019-01-01..2021-12-31,783,test,2010-01-01
USDPHP=X,half_hedged,usd_liability_exposure,-1.035,7.059,3.529,3.529,-10.092,-5.059,0.0,0.0,0.5,0,3.529,2.454,ok,USDPHP=X,split_1,fixed_split,2019-01-01..2021-12-31,783,test,2010-01-01
USDPHP=X,mostly_hedged,usd_liability_exposure,-0.471,7.059,1.765,5.294,-10.092,-2.532,0.0,0.0,0.75,0,5.294,1.227,ok,USDPHP=X,split_1,fixed_split,2019-01-01..2021-12-31,783,test,2010-01-01
USDPHP=X,regime_based,usd_liability_exposure,0.126,7.059,3.005,4.054,-10.092,-3.997,13.2,0.264,0.569,70,3.79,2.073,ok,USDPHP=X,split_1,fixed_split,2019-01-01..2021-12-31,783,test,2010-01-01
USDPHP=X,no_change_in_range,usd_liability_exposure,-0.668,7.059,2.617,4.442,-10.092,-3.55,3.4,0.068,0.656,34,4.374,1.741,ok,USDPHP=X,split_1,fixed_split,2019-01-01..2021-12-31,783,test,2010-01-01
USDPHP=X,volatility_triggered,usd_liability_exposure,-1.57,7.059,2.749,4.31,-10.092,-5.232,12.0,0.24,0.547,40,4.07,2.037,ok,USDPHP=X,split_1,fixed_split,2019-01-01..2021-12-31,783,test,2010-01-01
USDPHP=X,half_hedged,receiver_currency_exposure,-6.605,7.219,3.609,3.609,-15.623,-7.968,0.0,0.0,0.5,0,3.609,2.658,ok,USDPHP=X,split_2,fixed_split,2022-01-01..2024-12-31,782,test,2010-01-01
USDPHP=X,mostly_hedged,receiver_currency_exposure,-3.31,7.219,1.805,5.414,-15.623,-4.021,0.0,0.0,0.75,0,5.414,1.329,ok,USDPHP=X,split_2,fixed_split,2022-01-01..2024-12-31,782,test,2010-01-01
USDPHP=X,regime_based,receiver_currency_exposure,-5.568,7.219,2.884,4.335,-15.623,-6.67,12.3,0.246,0.593,69,4.089,2.101,ok,USDPHP=X,split_2,fixed_split,2022-01-01..2024-12-31,782,test,2010-01-01
USDPHP=X,no_change_in_range,receiver_currency_exposure,-3.747,7.219,2.586,4.632,-15.623,-4.874,4.0,0.08,0.664,40,4.552,1.831,ok,USDPHP=X,split_2,fixed_split,2022-01-01..2024-12-31,782,test,2010-01-01
USDPHP=X,volatility_triggered,receiver_currency_exposure,-8.782,7.219,3.308,3.911,-15.623,-9.671,12.6,0.252,0.506,42,3.659,2.478,ok,USDPHP=X,split_2,fixed_split,2022-01-01..2024-12-31,782,test,2010-01-01
USDPHP=X,half_hedged,usd_liability_exposure,6.64,7.219,3.609,3.609,-9.542,-4.863,0.0,0.0,0.5,0,3.609,2.658,ok,USDPHP=X,split_2,fixed_split,2022-01-01..2024-12-31,782,test,2010-01-01
USDPHP=X,mostly_hedged,usd_liability_exposure,3.319,7.219,1.805,5.414,-9.542,-2.455,0.0,0.0,0.75,0,5.414,1.329,ok,USDPHP=X,split_2,fixed_split,2022-01-01..2024-12-31,782,test,2010-01-01
USDPHP=X,regime_based,usd_liability_exposure,5.105,7.219,2.884,4.335,-9.542,-3.433,12.3,0.246,0.593,69,4.089,2.102,ok,USDPHP=X,split_2,fixed_split,2022-01-01..2024-12-31,782,test,2010-01-01
USDPHP=X,no_change_in_range,usd_liability_exposure,3.512,7.219,2.588,4.631,-9.542,-3.586,4.0,0.08,0.664,40,4.551,1.832,ok,USDPHP=X,split_2,fixed_split,2022-01-01..2024-12-31,782,test,2010-01-01
USDPHP=X,volatility_triggered,usd_liability_exposure,8.705,7.219,3.312,3.907,-9.542,-4.008,12.6,0.252,0.506,42,3.655,2.481,ok,USDPHP=X,split_2,fixed_split,2022-01-01..2024-12-31,782,test,2010-01-01
USDPHP=X,half_hedged,receiver_currency_exposure,-3.07,10.325,5.163,5.163,-13.243,-6.715,0.0,0.0,0.5,0,5.163,3.374,ok,USDPHP=X,split_3,fixed_split,2025-01-01..2026-12-31,358,test,2010-01-01
USDPHP=X,mostly_hedged,receiver_currency_exposure,-1.5,10.325,2.581,7.744,-13.243,-3.38,0.0,0.0,0.75,0,7.744,1.687,ok,USDPHP=X,split_3,fixed_split,2025-01-01..2026-12-31,358,test,2010-01-01
USDPHP=X,regime_based,receiver_currency_exposure,-2.153,10.325,3.957,6.369,-13.243,-4.581,4.8,0.096,0.601,22,6.273,2.666,ok,USDPHP=X,split_3,fixed_split,2025-01-01..2026-12-31,358,test,2010-01-01
USDPHP=X,no_change_in_range,receiver_currency_exposure,-2.486,10.325,3.929,6.396,-13.243,-5.228,0.9,0.018,0.651,9,6.378,2.438,ok,USDPHP=X,split_3,fixed_split,2025-01-01..2026-12-31,358,test,2010-01-01
