ticker,split,exposure_type,oos_design,test_period,cost_layer,no_change_cost_adj_risk_reduction,regime_based_cost_adj_risk_reduction,no_change_turnover,regime_based_turnover,no_change_wins_cost_adj,turnover_reduction_pct,no_change_wins_turnover
USDPHP=X,wf_7,usd_liability_exposure,walk_forward,2016-03-22..2017-03-21,base,9.443,10.615,1.2,4.8,False,75.0,True
USDPHP=X,wf_7,usd_liability_exposure,walk_forward,2016-03-22..2017-03-21,forward_full,8.075,9.183,1.2,4.8,False,75.0,True
USDPHP=X,wf_8,receiver_currency_exposure,walk_forward,2017-03-22..2018-03-21,base,3.487,2.55,1.0,4.6,True,78.26,True
USDPHP=X,wf_8,receiver_currency_exposure,walk_forward,2017-03-22..2018-03-21,forward_full,2.083,1.244,1.0,4.6,True,78.26,True
USDPHP=X,wf_8,usd_liability_exposure,walk_forward,2017-03-22..2018-03-21,base,3.487,2.542,1.0,4.6,True,78.26,True
USDPHP=X,wf_8,usd_liability_exposure,walk_forward,2017-03-22..2018-03-21,forward_full,2.081,1.218,1.0,4.6,True,78.26,True
USDPHP=X,wf_9,receiver_currency_exposure,walk_forward,2018-03-22..2019-03-21,base,3.527,3.157,2.0,5.1,True,60.78,True
USDPHP=X,wf_9,receiver_currency_exposure,walk_forward,2018-03-22..2019-03-21,forward_full,2.137,1.75,2.0,5.1,True,60.78,True
USDPHP=X,wf_9,usd_liability_exposure,walk_forward,2018-03-22..2019-03-21,base,3.526,3.157,2.0,5.1,True,60.78,True
USDPHP=X,wf_9,usd_liability_exposure,walk_forward,2018-03-22..2019-03-21,forward_full,2.134,1.748,2.0,5.1,True,60.78,True
USDPHP=X,wf_10,receiver_currency_exposure,walk_forward,2019-03-22..2020-03-21,base,4.278,2.9,0.6,4.1,True,85.37,True
USDPHP=X,wf_10,receiver_currency_exposure,walk_forward,2019-03-22..2020-03-21,forward_full,2.88,1.681,0.6,4.1,True,85.37,True
USDPHP=X,wf_10,usd_liability_exposure,walk_forward,2019-03-22..2020-03-21,base,4.28,2.906,0.6,4.1,True,85.37,True
USDPHP=X,wf_10,usd_liability_exposure,walk_forward,2019-03-22..2020-03-21,forward_full,2.884,1.699,0.6,4.1,True,85.37,True
USDPHP=X,wf_11,receiver_currency_exposure,walk_forward,2020-03-22..2021-03-21,base,4.142,3.983,1.0,3.2,True,68.75,True
USDPHP=X,wf_11,receiver_currency_exposure,walk_forward,2020-03-22..2021-03-21,forward_full,2.724,2.71,1.0,3.2,True,68.75,True
USDPHP=X,wf_11,usd_liability_exposure,walk_forward,2020-03-22..2021-03-21,base,4.143,3.986,1.0,3.2,True,68.75,True
USDPHP=X,wf_11,usd_liability_exposure,walk_forward,2020-03-22..2021-03-21,forward_full,2.727,2.715,1.0,3.2,True,68.75,True
USDPHP=X,wf_12,receiver_currency_exposure,walk_forward,2021-03-22..2022-03-21,base,5.294,5.378,1.6,5.0,False,68.0,True
USDPHP=X,wf_12,receiver_currency_exposure,walk_forward,2021-03-22..2022-03-21,forward_full,3.959,3.867,1.6,5.0,True,68.0,True
USDPHP=X,wf_12,usd_liability_exposure,walk_forward,2021-03-22..2022-03-21,base,5.293,5.382,1.6,5.0,False,68.0,True
USDPHP=X,wf_12,usd_liability_exposure,walk_forward,2021-03-22..2022-03-21,forward_full,3.956,3.876,1.6,5.0,True,68.0,True
USDPHP=X,wf_13,receiver_currency_exposure,walk_forward,2022-03-22..2023-03-21,base,5.205,4.917,1.8,4.1,True,56.1,True
USDPHP=X,wf_13,receiver_currency_exposure,walk_forward,2022-03-22..2023-03-21,forward_full,3.776,3.492,1.8,4.1,True,56.1,True
USDPHP=X,wf_13,usd_liability_exposure,walk_forward,2022-03-22..2023-03-21,base,5.201,4.916,1.8,4.1,True,56.1,True
USDPHP=X,wf_13,usd_liability_exposure,walk_forward,2022-03-22..2023-03-21,forward_full,3.766,3.488,1.8,4.1,True,56.1,True
USDPHP=X,wf_14,receiver_currency_exposure,walk_forward,2023-03-22..2024-03-21,base,3.942,3.151,0.5,4.1,True,87.8,True
USDPHP=X,wf_14,receiver_currency_exposure,walk_forward,2023-03-22..2024-03-21,forward_full,2.51,1.863,0.5,4.1,True,87.8,True
USDPHP=X,wf_14,usd_liability_exposure,walk_forward,2023-03-22..2024-03-21,base,3.942,3.15,0.5,4.1,True,87.8,True
USDPHP=X,wf_14,usd_liability_exposure,walk_forward,2023-03-22..2024-03-21,forward_full,2.507,1.861,0.5,4.1,True,87.8,True
USDPHP=X,wf_15,receiver_currency_exposure,walk_forward,2024-03-22..2025-03-21,base,4.349,3.986,1.6,4.3,True,62.79,True
USDPHP=X,wf_15,receiver_currency_exposure,walk_forward,2024-03-22..2025-03-21,forward_full,2.974,2.593,1.6,4.3,True,62.79,True
USDPHP=X,wf_15,usd_liability_exposure,walk_forward,2024-03-22..2025-03-21,base,4.349,3.983,1.6,4.3,True,62.79,True
USDPHP=X,wf_15,usd_liability_exposure,walk_forward,2024-03-22..2025-03-21,forward_full,2.975,2.586,1.6,4.3,True,62.79,True
USDPHP=X,wf_16,receiver_currency_exposure,walk_forward,2025-03-22..2026-03-21,base,6.764,7.032,0.7,3.1,False,77.42,True
USDPHP=X,wf_16,receiver_currency_exposure,walk_forward,2025-03-22..2026-03-21,forward_full,5.417,5.688,0.7,3.1,False,77.42,True
USDPHP=X,wf_16,usd_liability_exposure,walk_forward,2025-03-22..2026-03-21,base,6.764,7.032,0.7,3.1,False,77.42,True
USDPHP=X,wf_16,usd_liability_exposure,walk_forward,2025-03-22..2026-03-21,forward_full,5.415,5.689,0.7,3.1,False,77.42,True
USDPHP=X,wf_17,receiver_currency_exposure,walk_forward,2026-03-22..2026-05-22,base,5.812,5.131,0.1,0.7,True,85.71,True
USDPHP=X,wf_17,receiver_currency_exposure,walk_forward,2026-03-22..2026-05-22,forward_full,5.572,4.888,0.1,0.7,True,85.71,True
USDPHP=X,wf_17,usd_liability_exposure,walk_forward,2026-03-22..2026-05-22,base,5.812,5.128,0.1,0.7,True,85.71,True
USDPHP=X,wf_17,usd_liability_exposure,walk_forward,2026-03-22..2026-05-22,forward_full,5.574,4.878,0.1,0.7,True,85.71,True
USDZAR=X,split_1,receiver_currency_exposure,fixed_split,2019-01-01..2021-12-31,base,9.824,9.309,3.6,14.5,True,75.17,True
USDZAR=X,split_1,receiver_currency_exposure,fixed_split,2019-01-01..2021-12-31,forward_full,-0.208,-0.471,3.6,14.5,True,75.17,True
USDZAR=X,split_1,usd_liability_exposure,fixed_split,2019-01-01..2021-12-31,base,9.824,9.309,3.6,14.5,True,75.17,True
USDZAR=X,split_1,usd_liability_exposure,fixed_split,2019-01-01..2021-12-31,forward_full,-0.209,-0.468,3.6,14.5,True,75.17,True
USDZAR=X,split_2,receiver_currency_exposure,fixed_split,2022-01-01..2024-12-31,base,8.962,8.227,6.3,14.7,True,57.14,True
USDZAR=X,split_2,receiver_currency_exposure,fixed_split,2022-01-01..2024-12-31,forward_full,-1.22,-1.559,6.3,14.7,True,57.14,True
USDZAR=X,split_2,usd_liability_exposure,fixed_split,2022-01-01..2024-12-31,base,8.962,8.227,6.3,14.7,True,57.14,True
USDZAR=X,split_2,usd_liability_exposure,fixed_split,2022-01-01..2024-12-31,forward_full,-1.223,-1.557,6.3,14.7,True,57.14,True
USDZAR=X,split_3,receiver_currency_exposure,fixed_split,2025-01-01..2026-12-31,base,16.444,18.344,1.2,6.2,False,80.65,True
USDZAR=X,split_3,receiver_currency_exposure,fixed_split,2025-01-01..2026-12-31,forward_full,11.934,13.937,1.2,6.2,False,80.65,True
USDZAR=X,split_3,usd_liability_exposure,fixed_split,2025-01-01..2026-12-31,base,16.445,18.344,1.2,6.2,False,80.65,True
USDZAR=X,split_3,usd_liability_exposure,fixed_split,2025-01-01..2026-12-31,forward_full,11.936,13.938,1.2,6.2,False,80.65,True
USDZAR=X,wf_0,receiver_currency_exposure,walk_forward,2009-03-19..2010-03-18,base,11.302,9.879,0.5,4.4,True,88.64,True
USDZAR=X,wf_0,receiver_currency_exposure,walk_forward,2009-03-19..2010-03-18,forward_full,7.92,6.745,0.5,4.4,True,88.64,True
USDZAR=X,wf_0,usd_liability_exposure,walk_forward,2009-03-19..2010-03-18,base,11.303,9.882,0.5,4.4,True,88.64,True
USDZAR=X,wf_0,usd_liability_exposure,walk_forward,2009-03-19..2010-03-18,forward_full,7.924,6.762,0.5,4.4,True,88.64,True
USDZAR=X,wf_1,receiver_currency_exposure,walk_forward,2010-03-19..2011-03-18,base,8.172,6.97,1.7,5.3,True,67.92,True
USDZAR=X,wf_1,receiver_currency_exposure,walk_forward,2010-03-19..2011-03-18,forward_full,4.752,3.749,1.7,5.3,True,67.92,True
USDZAR=X,wf_1,usd_liability_exposure,walk_forward,2010-03-19..2011-03-18,base,8.172,6.967,1.7,5.3,True,67.92,True
USDZAR=X,wf_1,usd_liability_exposure,walk_forward,2010-03-19..2011-03-18,forward_full,4.749,3.741,1.7,5.3,True,67.92,True
USDZAR=X,wf_2,receiver_currency_exposure,walk_forward,2011-03-19..2012-03-18,base,11.6,12.293,0.5,3.4,False,85.29,True
USDZAR=X,wf_2,receiver_currency_exposure,walk_forward,2011-03-19..2012-03-18,forward_full,8.524,9.011,0.5,3.4,False,85.29,True
USDZAR=X,wf_2,usd_liability_exposure,walk_forward,2011-03-19..2012-03-18,base,11.601,12.292,0.5,3.4,False,85.29,True
USDZAR=X,wf_2,usd_liability_exposure,walk_forward,2011-03-19..2012-03-18,forward_full,8.525,9.01,0.5,3.4,False,85.29,True
USDZAR=X,wf_3,receiver_currency_exposure,walk_forward,2012-03-19..2013-03-18,base,9.338,7.89,2.2,5.8,True,62.07,True
USDZAR=X,wf_3,receiver_currency_exposure,walk_forward,2012-03-19..2013-03-18,forward_full,5.879,4.653,2.2,5.8,True,62.07,True
USDZAR=X,wf_3,usd_liability_exposure,walk_forward,2012-03-19..2013-03-18,base,9.337,7.89,2.2,5.8,True,62.07,True
USDZAR=X,wf_3,usd_liability_exposure,walk_forward,2012-03-19..2013-03-18,forward_full,5.875,4.639,2.2,5.8,True,62.07,True
USDZAR=X,wf_4,receiver_currency_exposure,walk_forward,2013-03-19..2014-03-18,base,8.728,8.351,2.5,6.2,True,59.68,True
USDZAR=X,wf_4,receiver_currency_exposure,walk_forward,2013-03-19..2014-03-18,forward_full,5.414,5.067,2.5,6.2,True,59.68,True
USDZAR=X,wf_4,usd_liability_exposure,walk_forward,2013-03-19..2014-03-18,base,8.726,8.345,2.5,6.2,True,59.68,True
USDZAR=X,wf_4,usd_liability_exposure,walk_forward,2013-03-19..2014-03-18,forward_full,5.409,5.04,2.5,6.2,True,59.68,True
USDZAR=X,wf_5,receiver_currency_exposure,walk_forward,2014-03-19..2015-03-18,base,6.704,5.943,1.6,5.1,True,68.63,True
USDZAR=X,wf_5,receiver_currency_exposure,walk_forward,2014-03-19..2015-03-18,forward_full,3.358,2.789,1.6,5.1,True,68.63,True
USDZAR=X,wf_5,usd_liability_exposure,walk_forward,2014-03-19..2015-03-18,base,6.702,5.943,1.6,5.1,True,68.63,True
USDZAR=X,wf_5,usd_liability_exposure,walk_forward,2014-03-19..2015-03-18,forward_full,3.349,2.786,1.6,5.1,True,68.63,True
USDZAR=X,wf_6,receiver_currency_exposure,walk_forward,2015-03-19..2016-03-18,base,10.528,11.295,1.4,3.6,False,61.11,True
USDZAR=X,wf_6,receiver_currency_exposure,walk_forward,2015-03-19..2016-03-18,forward_full,7.359,7.845,1.4,3.6,False,61.11,True
USDZAR=X,wf_6,usd_liability_exposure,walk_forward,2015-03-19..2016-03-18,base,10.531,11.297,1.4,3.6,False,61.11,True
USDZAR=X,wf_6,usd_liability_exposure,walk_forward,2015-03-19..2016-03-18,forward_full,7.373,7.845,1.4,3.6,False,61.11,True
USDZAR=X,wf_7,receiver_currency_exposure,walk_forward,2016-03-19..2017-03-18,base,11.948,11.443,1.9,7.3,True,73.97,True
USDZAR=X,wf_7,receiver_currency_exposure,walk_forward,2016-03-19..2017-03-18,forward_full,8.662,8.029,1.9,7.3,True,73.97,True
USDZAR=X,wf_7,usd_liability_exposure,walk_forward,2016-03-19..2017-03-18,base,11.949,11.443,1.9,7.3,True,73.97,True
USDZAR=X,wf_7,usd_liability_exposure,walk_forward,2016-03-19..2017-03-18,forward_full,8.668,8.035,1.9,7.3,True,73.97,True
USDZAR=X,wf_8,receiver_currency_exposure,walk_forward,2017-03-19..2018-03-18,base,9.783,8.773,2.0,5.4,True,62.96,True
USDZAR=X,wf_8,receiver_currency_exposure,walk_forward,2017-03-19..2018-03-18,forward_full,6.383,5.557,2.0,5.4,True,62.96,True
USDZAR=X,wf_8,usd_liability_exposure,walk_forward,2017-03-19..2018-03-18,base,9.784,8.768,2.0,5.4,True,62.96,True
USDZAR=X,wf_8,usd_liability_exposure,walk_forward,2017-03-19..2018-03-18,forward_full,6.388,5.547,2.0,5.4,True,62.96,True
USDZAR=X,wf_9,receiver_currency_exposure,walk_forward,2018-03-19..2019-03-18,base,10.248,10.613,1.2,4.0,False,70.0,True
USDZAR=X,wf_9,receiver_currency_exposure,walk_forward,2018-03-19..2019-03-18,forward_full,7.037,7.279,1.2,4.0,False,70.0,True
USDZAR=X,wf_9,usd_liability_exposure,walk_forward,2018-03-19..2019-03-18,base,10.248,10.611,1.2,4.0,False,70.0,True
USDZAR=X,wf_9,usd_liability_exposure,walk_forward,2018-03-19..2019-03-18,forward_full,7.04,7.264,1.2,4.0,False,70.0,True
USDZAR=X,wf_10,receiver_currency_exposure,walk_forward,2019-03-19..2020-03-18,base,9.064,8.149,1.1,4.7,True,76.6,True
USDZAR=X,wf_10,receiver_currency_exposure,walk_forward,2019-03-19..2020-03-18,forward_full,5.634,4.985,1.1,4.7,True,76.6,True
USDZAR=X,wf_10,usd_liability_exposure,walk_forward,2019-03-19..2020-03-18,base,9.063,8.147,1.1,4.7,True,76.6,True
USDZAR=X,wf_10,usd_liability_exposure,walk_forward,2019-03-19..2020-03-18,forward_full,5.629,4.981,1.1,4.7,True,76.6,True
USDZAR=X,wf_11,receiver_currency_exposure,walk_forward,2020-03-19..2021-03-18,base,11.37,11.603,1.2,4.5,False,73.33,True
USDZAR=X,wf_11,receiver_currency_exposure,walk_forward,2020-03-19..2021-03-18,forward_full,8.107,8.272,1.2,4.5,False,73.33,True
USDZAR=X,wf_11,usd_liability_exposure,walk_forward,2020-03-19..2021-03-18,base,11.369,11.602,1.2,4.5,False,73.33,True
USDZAR=X,wf_11,usd_liability_exposure,walk_forward,2020-03-19..2021-03-18,forward_full,8.105,8.272,1.2,4.5,False,73.33,True
USDZAR=X,wf_12,receiver_currency_exposure,walk_forward,2021-03-19..2022-03-18,base,8.769,8.05,1.5,4.8,True,68.75,True
USDZAR=X,wf_12,receiver_currency_exposure,walk_forward,2021-03-19..2022-03-18,forward_full,5.405,4.792,1.5,4.8,True,68.75,True
USDZAR=X,wf_12,usd_liability_exposure,walk_forward,2021-03-19..2022-03-18,base,8.77,8.054,1.5,4.8,True,68.75,True
USDZAR=X,wf_12,usd_liability_exposure,walk_forward,2021-03-19..2022-03-18,forward_full,5.405,4.812,1.5,4.8,True,68.75,True
USDZAR=X,wf_13,receiver_currency_exposure,walk_forward,2022-03-19..2023-03-18,base,9.708,10.083,3.0,4.8,False,37.5,True
USDZAR=X,wf_13,receiver_currency_exposure,walk_forward,2022-03-19..2023-03-18,forward_full,6.365,6.65,3.0,4.8,False,37.5,True
USDZAR=X,wf_13,usd_liability_exposure,walk_forward,2022-03-19..2023-03-18,base,9.709,10.085,3.0,4.8,False,37.5,True
USDZAR=X,wf_13,usd_liability_exposure,walk_forward,2022-03-19..2023-03-18,forward_full,6.368,6.659,3.0,4.8,False,37.5,True
USDZAR=X,wf_14,receiver_currency_exposure,walk_forward,2023-03-19..2024-03-18,base,9.379,8.532,2.2,5.8,True,62.07,True
USDZAR=X,wf_14,receiver_currency_exposure,walk_forward,2023-03-19..2024-03-18,forward_full,5.948,5.221,2.2,5.8,True,62.07,True
USDZAR=X,wf_14,usd_liability_exposure,walk_forward,2023-03-19..2024-03-18,base,9.377,8.531,2.2,5.8,True,62.07,True
USDZAR=X,wf_14,usd_liability_exposure,walk_forward,2023-03-19..2024-03-18,forward_full,5.939,5.219,2.2,5.8,True,62.07,True
USDZAR=X,wf_15,receiver_currency_exposure,walk_forward,2024-03-19..2025-03-18,base,18.86,20.84,1.2,5.4,False,77.78,True
USDZAR=X,wf_15,receiver_currency_exposure,walk_forward,2024-03-19..2025-03-18,forward_full,15.516,17.706,1.2,5.4,False,77.78,True
USDZAR=X,wf_15,usd_liability_exposure,walk_forward,2024-03-19..2025-03-18,base,18.859,20.838,1.2,5.4,False,77.78,True
USDZAR=X,wf_15,usd_liability_exposure,walk_forward,2024-03-19..2025-03-18,forward_full,15.514,17.704,1.2,5.4,False,77.78,True
USDZAR=X,wf_16,receiver_currency_exposure,walk_forward,2025-03-19..2026-03-18,base,7.235,6.745,0.5,3.1,True,83.87,True
USDZAR=X,wf_16,receiver_currency_exposure,walk_forward,2025-03-19..2026-03-18,forward_full,3.946,3.696,0.5,3.1,True,83.87,True
USDZAR=X,wf_16,usd_liability_exposure,walk_forward,2025-03-19..2026-03-18,base,7.236,6.746,0.5,3.1,True,83.87,True
USDZAR=X,wf_16,usd_liability_exposure,walk_forward,2025-03-19..2026-03-18,forward_full,3.951,3.702,0.5,3.1,True,83.87,True
USDZAR=X,wf_17,receiver_currency_exposure,walk_forward,2026-03-19..2026-05-25,base,9.046,9.027,0.0,0.6,True,100.0,True
USDZAR=X,wf_17,receiver_currency_exposure,walk_forward,2026-03-19..2026-05-25,forward_full,8.507,8.442,0.0,0.6,True,100.0,True
USDZAR=X,wf_17,usd_liability_exposure,walk_forward,2026-03-19..2026-05-25,base,9.046,9.023,0.0,0.6,True,100.0,True
USDZAR=X,wf_17,usd_liability_exposure,walk_forward,2026-03-19..2026-05-25,forward_full,8.507,8.433,0.0,0.6,True,100.0,True
USDTRY=X,split_1,receiver_currency_exposure,fixed_split,2019-01-01..2021-12-31,base,14.124,15.465,3.1,10.9,False,71.56,True
USDTRY=X,split_1,receiver_currency_exposure,fixed_split,2019-01-01..2021-12-31,forward_full,-12.911,-10.183,3.1,10.9,False,71.56,True
USDTRY=X,split_1,usd_liability_exposure,fixed_split,2019-01-01..2021-12-31,base,14.124,15.465,3.1,10.9,False,71.56,True
USDTRY=X,split_1,usd_liability_exposure,fixed_split,2019-01-01..2021-12-31,forward_full,-12.916,-10.181,3.1,10.9,False,71.56,True
USDTRY=X,split_2,receiver_currency_exposure,fixed_split,2022-01-01..2024-12-31,base,5.956,6.367,1.0,2.8,False,64.29,True
USDTRY=X,split_2,receiver_currency_exposure,fixed_split,2022-01-01..2024-12-31,forward_full,-21.314,-18.435,1.0,2.8,False,64.29,True
USDTRY=X,split_2,usd_liability_exposure,fixed_split,2022-01-01..2024-12-31,base,5.956,6.367,1.0,2.8,False,64.29,True
USDTRY=X,split_2,usd_liability_exposure,fixed_split,2022-01-01..2024-12-31,forward_full,-21.324,-18.431,1.0,2.8,False,64.29,True
USDTRY=X,split_3,receiver_currency_exposure,fixed_split,2025-01-01..2026-12-31,base,2.154,2.377,1.0,1.0,False,0.0,False
USDTRY=X,split_3,receiver_currency_exposure,fixed_split,2025-01-01..2026-12-31,forward_full,-10.364,-9.231,1.0,1.0,False,0.0,False
USDTRY=X,split_3,usd_liability_exposure,fixed_split,2025-01-01..2026-12-31,base,2.157,2.38,1.0,1.0,False,0.0,False
USDTRY=X,split_3,usd_liability_exposure,fixed_split,2025-01-01..2026-12-31,forward_full,-10.356,-9.214,1.0,1.0,False,0.0,False
USDTRY=X,wf_0,receiver_currency_exposure,walk_forward,2010-04-22..2011-04-21,base,7.72,7.938,1.2,3.6,False,66.67,True
USDTRY=X,wf_0,receiver_currency_exposure,walk_forward,2010-04-22..2011-04-21,forward_full,-1.137,-0.869,1.2,3.6,False,66.67,True
USDTRY=X,wf_0,usd_liability_exposure,walk_forward,2010-04-22..2011-04-21,base,7.723,7.943,1.2,3.6,False,66.67,True
USDTRY=X,wf_0,usd_liability_exposure,walk_forward,2010-04-22..2011-04-21,forward_full,-1.133,-0.83,1.2,3.6,False,66.67,True
USDTRY=X,wf_1,receiver_currency_exposure,walk_forward,2011-04-22..2012-04-21,base,7.829,7.909,1.6,4.6,False,65.22,True
USDTRY=X,wf_1,receiver_currency_exposure,walk_forward,2011-04-22..2012-04-21,forward_full,-1.087,-0.949,1.6,4.6,False,65.22,True
USDTRY=X,wf_1,usd_liability_exposure,walk_forward,2011-04-22..2012-04-21,base,7.828,7.905,1.6,4.6,False,65.22,True
USDTRY=X,wf_1,usd_liability_exposure,walk_forward,2011-04-22..2012-04-21,forward_full,-1.092,-0.957,1.6,4.6,False,65.22,True
USDTRY=X,wf_2,receiver_currency_exposure,walk_forward,2012-04-22..2013-04-21,base,4.579,3.126,0.0,3.6,True,100.0,True
USDTRY=X,wf_2,receiver_currency_exposure,walk_forward,2012-04-22..2013-04-21,forward_full,-4.781,-3.848,0.0,3.6,False,100.0,True
USDTRY=X,wf_2,usd_liability_exposure,walk_forward,2012-04-22..2013-04-21,base,4.579,3.126,0.0,3.6,True,100.0,True
USDTRY=X,wf_2,usd_liability_exposure,walk_forward,2012-04-22..2013-04-21,forward_full,-4.781,-3.855,0.0,3.6,False,100.0,True
USDTRY=X,wf_3,receiver_currency_exposure,walk_forward,2013-04-22..2014-04-21,base,7.633,8.254,0.8,3.0,False,73.33,True
USDTRY=X,wf_3,receiver_currency_exposure,walk_forward,2013-04-22..2014-04-21,forward_full,-0.877,-0.453,0.8,3.0,False,73.33,True
USDTRY=X,wf_3,usd_liability_exposure,walk_forward,2013-04-22..2014-04-21,base,7.633,8.252,0.8,3.0,False,73.33,True
USDTRY=X,wf_3,usd_liability_exposure,walk_forward,2013-04-22..2014-04-21,forward_full,-0.88,-0.452,0.8,3.0,False,73.33,True
USDTRY=X,wf_4,receiver_currency_exposure,walk_forward,2014-04-22..2015-04-21,base,6.778,6.389,0.6,2.8,True,78.57,True
USDTRY=X,wf_4,receiver_currency_exposure,walk_forward,2014-04-22..2015-04-21,forward_full,-2.263,-2.082,0.6,2.8,False,78.57,True
USDTRY=X,wf_4,usd_liability_exposure,walk_forward,2014-04-22..2015-04-21,base,6.778,6.391,0.6,2.8,True,78.57,True
USDTRY=X,wf_4,usd_liability_exposure,walk_forward,2014-04-22..2015-04-21,forward_full,-2.269,-2.07,0.6,2.8,False,78.57,True
USDTRY=X,wf_5,receiver_currency_exposure,walk_forward,2015-04-22..2016-04-21,base,7.559,7.155,1.0,4.0,True,75.0,True
USDTRY=X,wf_5,receiver_currency_exposure,walk_forward,2015-04-22..2016-04-21,forward_full,-1.337,-1.512,1.0,4.0,True,75.0,True
USDTRY=X,wf_5,usd_liability_exposure,walk_forward,2015-04-22..2016-04-21,base,7.559,7.153,1.0,4.0,True,75.0,True
USDTRY=X,wf_5,usd_liability_exposure,walk_forward,2015-04-22..2016-04-21,forward_full,-1.335,-1.534,1.0,4.0,True,75.0,True
USDTRY=X,wf_6,receiver_currency_exposure,walk_forward,2016-04-22..2017-04-21,base,8.709,8.641,1.0,4.6,True,78.26,True
USDTRY=X,wf_6,receiver_currency_exposure,walk_forward,2016-04-22..2017-04-21,forward_full,-0.065,0.114,1.0,4.6,False,78.26,True
USDTRY=X,wf_6,usd_liability_exposure,walk_forward,2016-04-22..2017-04-21,base,8.71,8.641,1.0,4.6,True,78.26,True
USDTRY=X,wf_6,usd_liability_exposure,walk_forward,2016-04-22..2017-04-21,forward_full,-0.059,0.096,1.0,4.6,False,78.26,True
USDTRY=X,wf_7,receiver_currency_exposure,walk_forward,2017-04-22..2018-04-21,base,7.247,6.622,0.9,3.9,True,76.92,True
USDTRY=X,wf_7,receiver_currency_exposure,walk_forward,2017-04-22..2018-04-21,forward_full,-1.837,-1.227,0.9,3.9,False,76.92,True
USDTRY=X,wf_7,usd_liability_exposure,walk_forward,2017-04-22..2018-04-21,base,7.249,6.624,0.9,3.9,True,76.92,True
USDTRY=X,wf_7,usd_liability_exposure,walk_forward,2017-04-22..2018-04-21,forward_full,-1.829,-1.189,0.9,3.9,False,76.92,True
USDTRY=X,wf_8,receiver_currency_exposure,walk_forward,2018-04-22..2019-04-21,base,20.054,22.554,0.8,2.6,False,69.23,True
USDTRY=X,wf_8,receiver_currency_exposure,walk_forward,2018-04-22..2019-04-21,forward_full,11.452,13.646,0.8,2.6,False,69.23,True
USDTRY=X,wf_8,usd_liability_exposure,walk_forward,2018-04-22..2019-04-21,base,20.054,22.556,0.8,2.6,False,69.23,True
USDTRY=X,wf_8,usd_liability_exposure,walk_forward,2018-04-22..2019-04-21,forward_full,11.449,13.664,0.8,2.6,False,69.23,True
USDTRY=X,wf_9,receiver_currency_exposure,walk_forward,2019-04-22..2020-04-21,base,7.587,6.621,0.4,2.8,True,85.71,True
USDTRY=X,wf_9,receiver_currency_exposure,walk_forward,2019-04-22..2020-04-21,forward_full,-1.704,-1.348,0.4,2.8,False,85.71,True
