ticker,split,exposure_type,oos_design,test_period,cost_layer,no_change_cost_adj,half_cost_adj,no_change_turnover,half_turnover,no_change_wins_cost_adj,turnover_reduction_pct,static_benchmark,mostly_cost_adj,mostly_turnover
USDINR=X,wf_15,usd_liability_exposure,walk_forward,2024-03-19..2025-03-18,base,1.622,1.279,0.1,0.0,True,,half_hedged,,
USDINR=X,wf_15,usd_liability_exposure,walk_forward,2024-03-19..2025-03-18,forward_full,-0.459,-0.258,0.1,0.0,False,,half_hedged,,
USDINR=X,wf_16,receiver_currency_exposure,walk_forward,2025-03-19..2026-03-18,base,3.192,2.624,1.2,0.0,True,,half_hedged,,
USDINR=X,wf_16,receiver_currency_exposure,walk_forward,2025-03-19..2026-03-18,forward_full,1.251,1.104,1.2,0.0,True,,half_hedged,,
USDINR=X,wf_16,usd_liability_exposure,walk_forward,2025-03-19..2026-03-18,base,3.193,2.624,1.2,0.0,True,,half_hedged,,
USDINR=X,wf_16,usd_liability_exposure,walk_forward,2025-03-19..2026-03-18,forward_full,1.253,1.104,1.2,0.0,True,,half_hedged,,
USDINR=X,wf_17,receiver_currency_exposure,walk_forward,2026-03-19..2026-05-22,base,6.024,5.02,0.0,0.0,True,,half_hedged,,
USDINR=X,wf_17,receiver_currency_exposure,walk_forward,2026-03-19..2026-05-22,forward_full,5.691,4.742,0.0,0.0,True,,half_hedged,,
USDINR=X,wf_17,usd_liability_exposure,walk_forward,2026-03-19..2026-05-22,base,6.024,5.02,0.0,0.0,True,,half_hedged,,
USDINR=X,wf_17,usd_liability_exposure,walk_forward,2026-03-19..2026-05-22,forward_full,5.691,4.742,0.0,0.0,True,,half_hedged,,
USDPHP=X,split_1,receiver_currency_exposure,fixed_split,2019-01-01..2021-12-31,base,4.374,3.529,3.4,0.0,True,,half_hedged,,
USDPHP=X,split_1,receiver_currency_exposure,fixed_split,2019-01-01..2021-12-31,forward_full,0.2,0.453,3.4,0.0,False,,half_hedged,,
USDPHP=X,split_1,usd_liability_exposure,fixed_split,2019-01-01..2021-12-31,base,4.374,3.529,3.4,0.0,True,,half_hedged,,
USDPHP=X,split_1,usd_liability_exposure,fixed_split,2019-01-01..2021-12-31,forward_full,0.201,0.453,3.4,0.0,False,,half_hedged,,
USDPHP=X,split_2,receiver_currency_exposure,fixed_split,2022-01-01..2024-12-31,base,4.552,3.609,4.0,0.0,True,,half_hedged,,
USDPHP=X,split_2,receiver_currency_exposure,fixed_split,2022-01-01..2024-12-31,forward_full,0.313,0.537,4.0,0.0,False,,half_hedged,,
USDPHP=X,split_2,usd_liability_exposure,fixed_split,2022-01-01..2024-12-31,base,4.551,3.609,4.0,0.0,True,,half_hedged,,
USDPHP=X,split_2,usd_liability_exposure,fixed_split,2022-01-01..2024-12-31,forward_full,0.309,0.537,4.0,0.0,False,,half_hedged,,
USDPHP=X,split_3,receiver_currency_exposure,fixed_split,2025-01-01..2026-12-31,base,6.378,5.163,0.9,0.0,True,,half_hedged,,
USDPHP=X,split_3,receiver_currency_exposure,fixed_split,2025-01-01..2026-12-31,forward_full,4.511,3.756,0.9,0.0,True,,half_hedged,,
USDPHP=X,split_3,usd_liability_exposure,fixed_split,2025-01-01..2026-12-31,base,6.377,5.163,0.9,0.0,True,,half_hedged,,
USDPHP=X,split_3,usd_liability_exposure,fixed_split,2025-01-01..2026-12-31,forward_full,4.509,3.756,0.9,0.0,True,,half_hedged,,
USDPHP=X,wf_0,receiver_currency_exposure,walk_forward,2009-03-22..2010-03-21,base,5.81,4.597,0.6,0.0,True,,half_hedged,,
USDPHP=X,wf_0,receiver_currency_exposure,walk_forward,2009-03-22..2010-03-21,forward_full,4.45,3.584,0.6,0.0,True,,half_hedged,,
USDPHP=X,wf_0,usd_liability_exposure,walk_forward,2009-03-22..2010-03-21,base,5.808,4.597,0.6,0.0,True,,half_hedged,,
USDPHP=X,wf_0,usd_liability_exposure,walk_forward,2009-03-22..2010-03-21,forward_full,4.445,3.584,0.6,0.0,True,,half_hedged,,
USDPHP=X,wf_1,receiver_currency_exposure,walk_forward,2010-03-22..2011-03-21,base,5.712,4.377,0.8,0.0,True,,half_hedged,,
USDPHP=X,wf_1,receiver_currency_exposure,walk_forward,2010-03-22..2011-03-21,forward_full,4.293,3.352,0.8,0.0,True,,half_hedged,,
USDPHP=X,wf_1,usd_liability_exposure,walk_forward,2010-03-22..2011-03-21,base,5.714,4.377,0.8,0.0,True,,half_hedged,,
USDPHP=X,wf_1,usd_liability_exposure,walk_forward,2010-03-22..2011-03-21,forward_full,4.298,3.352,0.8,0.0,True,,half_hedged,,
USDPHP=X,wf_2,receiver_currency_exposure,walk_forward,2011-03-22..2012-03-21,base,5.359,4.331,0.6,0.0,True,,half_hedged,,
USDPHP=X,wf_2,receiver_currency_exposure,walk_forward,2011-03-22..2012-03-21,forward_full,4.002,3.306,0.6,0.0,True,,half_hedged,,
USDPHP=X,wf_2,usd_liability_exposure,walk_forward,2011-03-22..2012-03-21,base,5.358,4.331,0.6,0.0,True,,half_hedged,,
USDPHP=X,wf_2,usd_liability_exposure,walk_forward,2011-03-22..2012-03-21,forward_full,3.999,3.306,0.6,0.0,True,,half_hedged,,
USDPHP=X,wf_3,receiver_currency_exposure,walk_forward,2012-03-22..2013-03-21,base,5.437,4.329,1.0,0.0,True,,half_hedged,,
USDPHP=X,wf_3,receiver_currency_exposure,walk_forward,2012-03-22..2013-03-21,forward_full,4.055,3.308,1.0,0.0,True,,half_hedged,,
USDPHP=X,wf_3,usd_liability_exposure,walk_forward,2012-03-22..2013-03-21,base,5.438,4.329,1.0,0.0,True,,half_hedged,,
USDPHP=X,wf_3,usd_liability_exposure,walk_forward,2012-03-22..2013-03-21,forward_full,4.057,3.308,1.0,0.0,True,,half_hedged,,
USDPHP=X,wf_4,receiver_currency_exposure,walk_forward,2013-03-22..2014-03-21,base,4.331,3.382,1.1,0.0,True,,half_hedged,,
USDPHP=X,wf_4,receiver_currency_exposure,walk_forward,2013-03-22..2014-03-21,forward_full,2.902,2.361,1.1,0.0,True,,half_hedged,,
USDPHP=X,wf_4,usd_liability_exposure,walk_forward,2013-03-22..2014-03-21,base,4.332,3.382,1.1,0.0,True,,half_hedged,,
USDPHP=X,wf_4,usd_liability_exposure,walk_forward,2013-03-22..2014-03-21,forward_full,2.907,2.361,1.1,0.0,True,,half_hedged,,
USDPHP=X,wf_5,receiver_currency_exposure,walk_forward,2014-03-22..2015-03-21,base,4.175,3.126,1.1,0.0,True,,half_hedged,,
USDPHP=X,wf_5,receiver_currency_exposure,walk_forward,2014-03-22..2015-03-21,forward_full,2.744,2.105,1.1,0.0,True,,half_hedged,,
USDPHP=X,wf_5,usd_liability_exposure,walk_forward,2014-03-22..2015-03-21,base,4.174,3.126,1.1,0.0,True,,half_hedged,,
USDPHP=X,wf_5,usd_liability_exposure,walk_forward,2014-03-22..2015-03-21,forward_full,2.741,2.105,1.1,0.0,True,,half_hedged,,
USDPHP=X,wf_6,receiver_currency_exposure,walk_forward,2015-03-22..2016-03-21,base,3.518,2.877,2.5,0.0,True,,half_hedged,,
USDPHP=X,wf_6,receiver_currency_exposure,walk_forward,2015-03-22..2016-03-21,forward_full,2.085,1.851,2.5,0.0,True,,half_hedged,,
USDPHP=X,wf_6,usd_liability_exposure,walk_forward,2015-03-22..2016-03-21,base,3.518,2.877,2.5,0.0,True,,half_hedged,,
USDPHP=X,wf_6,usd_liability_exposure,walk_forward,2015-03-22..2016-03-21,forward_full,2.083,1.851,2.5,0.0,True,,half_hedged,,
USDPHP=X,wf_7,receiver_currency_exposure,walk_forward,2016-03-22..2017-03-21,base,9.446,7.842,1.2,0.0,True,,half_hedged,,
USDPHP=X,wf_7,receiver_currency_exposure,walk_forward,2016-03-22..2017-03-21,forward_full,8.084,6.816,1.2,0.0,True,,half_hedged,,
USDPHP=X,wf_7,usd_liability_exposure,walk_forward,2016-03-22..2017-03-21,base,9.443,7.842,1.2,0.0,True,,half_hedged,,
USDPHP=X,wf_7,usd_liability_exposure,walk_forward,2016-03-22..2017-03-21,forward_full,8.075,6.816,1.2,0.0,True,,half_hedged,,
USDPHP=X,wf_8,receiver_currency_exposure,walk_forward,2017-03-22..2018-03-21,base,3.487,2.626,1.0,0.0,True,,half_hedged,,
USDPHP=X,wf_8,receiver_currency_exposure,walk_forward,2017-03-22..2018-03-21,forward_full,2.083,1.608,1.0,0.0,True,,half_hedged,,
USDPHP=X,wf_8,usd_liability_exposure,walk_forward,2017-03-22..2018-03-21,base,3.487,2.626,1.0,0.0,True,,half_hedged,,
USDPHP=X,wf_8,usd_liability_exposure,walk_forward,2017-03-22..2018-03-21,forward_full,2.081,1.608,1.0,0.0,True,,half_hedged,,
USDPHP=X,wf_9,receiver_currency_exposure,walk_forward,2018-03-22..2019-03-21,base,3.527,2.836,2.0,0.0,True,,half_hedged,,
USDPHP=X,wf_9,receiver_currency_exposure,walk_forward,2018-03-22..2019-03-21,forward_full,2.137,1.811,2.0,0.0,True,,half_hedged,,
USDPHP=X,wf_9,usd_liability_exposure,walk_forward,2018-03-22..2019-03-21,base,3.526,2.836,2.0,0.0,True,,half_hedged,,
USDPHP=X,wf_9,usd_liability_exposure,walk_forward,2018-03-22..2019-03-21,forward_full,2.134,1.811,2.0,0.0,True,,half_hedged,,
USDPHP=X,wf_10,receiver_currency_exposure,walk_forward,2019-03-22..2020-03-21,base,4.278,3.239,0.6,0.0,True,,half_hedged,,
USDPHP=X,wf_10,receiver_currency_exposure,walk_forward,2019-03-22..2020-03-21,forward_full,2.88,2.217,0.6,0.0,True,,half_hedged,,
USDPHP=X,wf_10,usd_liability_exposure,walk_forward,2019-03-22..2020-03-21,base,4.28,3.239,0.6,0.0,True,,half_hedged,,
USDPHP=X,wf_10,usd_liability_exposure,walk_forward,2019-03-22..2020-03-21,forward_full,2.884,2.217,0.6,0.0,True,,half_hedged,,
USDPHP=X,wf_11,receiver_currency_exposure,walk_forward,2020-03-22..2021-03-21,base,4.142,3.3,1.0,0.0,True,,half_hedged,,
USDPHP=X,wf_11,receiver_currency_exposure,walk_forward,2020-03-22..2021-03-21,forward_full,2.724,2.278,1.0,0.0,True,,half_hedged,,
USDPHP=X,wf_11,usd_liability_exposure,walk_forward,2020-03-22..2021-03-21,base,4.143,3.3,1.0,0.0,True,,half_hedged,,
USDPHP=X,wf_11,usd_liability_exposure,walk_forward,2020-03-22..2021-03-21,forward_full,2.727,2.278,1.0,0.0,True,,half_hedged,,
USDPHP=X,wf_12,receiver_currency_exposure,walk_forward,2021-03-22..2022-03-21,base,5.294,4.374,1.6,0.0,True,,half_hedged,,
USDPHP=X,wf_12,receiver_currency_exposure,walk_forward,2021-03-22..2022-03-21,forward_full,3.959,3.349,1.6,0.0,True,,half_hedged,,
USDPHP=X,wf_12,usd_liability_exposure,walk_forward,2021-03-22..2022-03-21,base,5.293,4.374,1.6,0.0,True,,half_hedged,,
USDPHP=X,wf_12,usd_liability_exposure,walk_forward,2021-03-22..2022-03-21,forward_full,3.956,3.349,1.6,0.0,True,,half_hedged,,
USDPHP=X,wf_13,receiver_currency_exposure,walk_forward,2022-03-22..2023-03-21,base,5.205,4.059,1.8,0.0,True,,half_hedged,,
USDPHP=X,wf_13,receiver_currency_exposure,walk_forward,2022-03-22..2023-03-21,forward_full,3.776,3.034,1.8,0.0,True,,half_hedged,,
USDPHP=X,wf_13,usd_liability_exposure,walk_forward,2022-03-22..2023-03-21,base,5.201,4.059,1.8,0.0,True,,half_hedged,,
USDPHP=X,wf_13,usd_liability_exposure,walk_forward,2022-03-22..2023-03-21,forward_full,3.766,3.034,1.8,0.0,True,,half_hedged,,
USDPHP=X,wf_14,receiver_currency_exposure,walk_forward,2023-03-22..2024-03-21,base,3.942,2.957,0.5,0.0,True,,half_hedged,,
USDPHP=X,wf_14,receiver_currency_exposure,walk_forward,2023-03-22..2024-03-21,forward_full,2.51,1.927,0.5,0.0,True,,half_hedged,,
USDPHP=X,wf_14,usd_liability_exposure,walk_forward,2023-03-22..2024-03-21,base,3.942,2.957,0.5,0.0,True,,half_hedged,,
USDPHP=X,wf_14,usd_liability_exposure,walk_forward,2023-03-22..2024-03-21,forward_full,2.507,1.927,0.5,0.0,True,,half_hedged,,
USDPHP=X,wf_15,receiver_currency_exposure,walk_forward,2024-03-22..2025-03-21,base,4.349,3.533,1.6,0.0,True,,half_hedged,,
USDPHP=X,wf_15,receiver_currency_exposure,walk_forward,2024-03-22..2025-03-21,forward_full,2.974,2.512,1.6,0.0,True,,half_hedged,,
USDPHP=X,wf_15,usd_liability_exposure,walk_forward,2024-03-22..2025-03-21,base,4.349,3.533,1.6,0.0,True,,half_hedged,,
USDPHP=X,wf_15,usd_liability_exposure,walk_forward,2024-03-22..2025-03-21,forward_full,2.975,2.512,1.6,0.0,True,,half_hedged,,
USDPHP=X,wf_16,receiver_currency_exposure,walk_forward,2025-03-22..2026-03-21,base,6.764,5.508,0.7,0.0,True,,half_hedged,,
USDPHP=X,wf_16,receiver_currency_exposure,walk_forward,2025-03-22..2026-03-21,forward_full,5.417,4.502,0.7,0.0,True,,half_hedged,,
USDPHP=X,wf_16,usd_liability_exposure,walk_forward,2025-03-22..2026-03-21,base,6.764,5.508,0.7,0.0,True,,half_hedged,,
USDPHP=X,wf_16,usd_liability_exposure,walk_forward,2025-03-22..2026-03-21,forward_full,5.415,4.502,0.7,0.0,True,,half_hedged,,
USDPHP=X,wf_17,receiver_currency_exposure,walk_forward,2026-03-22..2026-05-22,base,5.812,4.287,0.1,0.0,True,,half_hedged,,
USDPHP=X,wf_17,receiver_currency_exposure,walk_forward,2026-03-22..2026-05-22,forward_full,5.572,4.11,0.1,0.0,True,,half_hedged,,
USDPHP=X,wf_17,usd_liability_exposure,walk_forward,2026-03-22..2026-05-22,base,5.812,4.287,0.1,0.0,True,,half_hedged,,
USDPHP=X,wf_17,usd_liability_exposure,walk_forward,2026-03-22..2026-05-22,forward_full,5.574,4.11,0.1,0.0,True,,half_hedged,,
USDZAR=X,split_1,receiver_currency_exposure,fixed_split,2019-01-01..2021-12-31,base,9.824,7.664,3.6,0.0,True,,half_hedged,,
USDZAR=X,split_1,receiver_currency_exposure,fixed_split,2019-01-01..2021-12-31,forward_full,-0.208,0.331,3.6,0.0,False,,half_hedged,,
USDZAR=X,split_1,usd_liability_exposure,fixed_split,2019-01-01..2021-12-31,base,9.824,7.664,3.6,0.0,True,,half_hedged,,
USDZAR=X,split_1,usd_liability_exposure,fixed_split,2019-01-01..2021-12-31,forward_full,-0.209,0.331,3.6,0.0,False,,half_hedged,,
USDZAR=X,split_2,receiver_currency_exposure,fixed_split,2022-01-01..2024-12-31,base,8.962,6.961,6.3,0.0,True,,half_hedged,,
USDZAR=X,split_2,receiver_currency_exposure,fixed_split,2022-01-01..2024-12-31,forward_full,-1.22,-0.363,6.3,0.0,False,,half_hedged,,
USDZAR=X,split_2,usd_liability_exposure,fixed_split,2022-01-01..2024-12-31,base,8.962,6.961,6.3,0.0,True,,half_hedged,,
USDZAR=X,split_2,usd_liability_exposure,fixed_split,2022-01-01..2024-12-31,forward_full,-1.223,-0.363,6.3,0.0,False,,half_hedged,,
USDZAR=X,split_3,receiver_currency_exposure,fixed_split,2025-01-01..2026-12-31,base,16.444,13.605,1.2,0.0,True,,half_hedged,,
USDZAR=X,split_3,receiver_currency_exposure,fixed_split,2025-01-01..2026-12-31,forward_full,11.934,10.243,1.2,0.0,True,,half_hedged,,
USDZAR=X,split_3,usd_liability_exposure,fixed_split,2025-01-01..2026-12-31,base,16.445,13.605,1.2,0.0,True,,half_hedged,,
USDZAR=X,split_3,usd_liability_exposure,fixed_split,2025-01-01..2026-12-31,forward_full,11.936,10.243,1.2,0.0,True,,half_hedged,,
USDZAR=X,wf_0,receiver_currency_exposure,walk_forward,2009-03-19..2010-03-18,base,11.302,8.404,0.5,0.0,True,,half_hedged,,
USDZAR=X,wf_0,receiver_currency_exposure,walk_forward,2009-03-19..2010-03-18,forward_full,7.92,5.959,0.5,0.0,True,,half_hedged,,
USDZAR=X,wf_0,usd_liability_exposure,walk_forward,2009-03-19..2010-03-18,base,11.303,8.404,0.5,0.0,True,,half_hedged,,
USDZAR=X,wf_0,usd_liability_exposure,walk_forward,2009-03-19..2010-03-18,forward_full,7.924,5.959,0.5,0.0,True,,half_hedged,,
USDZAR=X,wf_1,receiver_currency_exposure,walk_forward,2010-03-19..2011-03-18,base,8.172,6.22,1.7,0.0,True,,half_hedged,,
USDZAR=X,wf_1,receiver_currency_exposure,walk_forward,2010-03-19..2011-03-18,forward_full,4.752,3.776,1.7,0.0,True,,half_hedged,,
USDZAR=X,wf_1,usd_liability_exposure,walk_forward,2010-03-19..2011-03-18,base,8.172,6.22,1.7,0.0,True,,half_hedged,,
USDZAR=X,wf_1,usd_liability_exposure,walk_forward,2010-03-19..2011-03-18,forward_full,4.749,3.776,1.7,0.0,True,,half_hedged,,
USDZAR=X,wf_2,receiver_currency_exposure,walk_forward,2011-03-19..2012-03-18,base,11.6,9.517,0.5,0.0,True,,half_hedged,,
USDZAR=X,wf_2,receiver_currency_exposure,walk_forward,2011-03-19..2012-03-18,forward_full,8.524,7.092,0.5,0.0,True,,half_hedged,,
USDZAR=X,wf_2,usd_liability_exposure,walk_forward,2011-03-19..2012-03-18,base,11.601,9.517,0.5,0.0,True,,half_hedged,,
USDZAR=X,wf_2,usd_liability_exposure,walk_forward,2011-03-19..2012-03-18,forward_full,8.525,7.092,0.5,0.0,True,,half_hedged,,
USDZAR=X,wf_3,receiver_currency_exposure,walk_forward,2012-03-19..2013-03-18,base,9.338,6.969,2.2,0.0,True,,half_hedged,,
USDZAR=X,wf_3,receiver_currency_exposure,walk_forward,2012-03-19..2013-03-18,forward_full,5.879,4.534,2.2,0.0,True,,half_hedged,,
USDZAR=X,wf_3,usd_liability_exposure,walk_forward,2012-03-19..2013-03-18,base,9.337,6.969,2.2,0.0,True,,half_hedged,,
USDZAR=X,wf_3,usd_liability_exposure,walk_forward,2012-03-19..2013-03-18,forward_full,5.875,4.534,2.2,0.0,True,,half_hedged,,
USDZAR=X,wf_4,receiver_currency_exposure,walk_forward,2013-03-19..2014-03-18,base,8.728,6.881,2.5,0.0,True,,half_hedged,,
USDZAR=X,wf_4,receiver_currency_exposure,walk_forward,2013-03-19..2014-03-18,forward_full,5.414,4.455,2.5,0.0,True,,half_hedged,,
USDZAR=X,wf_4,usd_liability_exposure,walk_forward,2013-03-19..2014-03-18,base,8.726,6.881,2.5,0.0,True,,half_hedged,,
USDZAR=X,wf_4,usd_liability_exposure,walk_forward,2013-03-19..2014-03-18,forward_full,5.409,4.455,2.5,0.0,True,,half_hedged,,
USDZAR=X,wf_5,receiver_currency_exposure,walk_forward,2014-03-19..2015-03-18,base,6.704,5.238,1.6,0.0,True,,half_hedged,,
USDZAR=X,wf_5,receiver_currency_exposure,walk_forward,2014-03-19..2015-03-18,forward_full,3.358,2.794,1.6,0.0,True,,half_hedged,,
USDZAR=X,wf_5,usd_liability_exposure,walk_forward,2014-03-19..2015-03-18,base,6.702,5.238,1.6,0.0,True,,half_hedged,,
USDZAR=X,wf_5,usd_liability_exposure,walk_forward,2014-03-19..2015-03-18,forward_full,3.349,2.794,1.6,0.0,True,,half_hedged,,
USDZAR=X,wf_6,receiver_currency_exposure,walk_forward,2015-03-19..2016-03-18,base,10.528,8.66,1.4,0.0,True,,half_hedged,,
USDZAR=X,wf_6,receiver_currency_exposure,walk_forward,2015-03-19..2016-03-18,forward_full,7.359,6.207,1.4,0.0,True,,half_hedged,,
USDZAR=X,wf_6,usd_liability_exposure,walk_forward,2015-03-19..2016-03-18,base,10.531,8.66,1.4,0.0,True,,half_hedged,,
USDZAR=X,wf_6,usd_liability_exposure,walk_forward,2015-03-19..2016-03-18,forward_full,7.373,6.207,1.4,0.0,True,,half_hedged,,
USDZAR=X,wf_7,receiver_currency_exposure,walk_forward,2016-03-19..2017-03-18,base,11.948,9.442,1.9,0.0,True,,half_hedged,,
USDZAR=X,wf_7,receiver_currency_exposure,walk_forward,2016-03-19..2017-03-18,forward_full,8.662,7.007,1.9,0.0,True,,half_hedged,,
USDZAR=X,wf_7,usd_liability_exposure,walk_forward,2016-03-19..2017-03-18,base,11.949,9.442,1.9,0.0,True,,half_hedged,,
USDZAR=X,wf_7,usd_liability_exposure,walk_forward,2016-03-19..2017-03-18,forward_full,8.668,7.007,1.9,0.0,True,,half_hedged,,
USDZAR=X,wf_8,receiver_currency_exposure,walk_forward,2017-03-19..2018-03-18,base,9.783,7.403,2.0,0.0,True,,half_hedged,,
USDZAR=X,wf_8,receiver_currency_exposure,walk_forward,2017-03-19..2018-03-18,forward_full,6.383,4.986,2.0,0.0,True,,half_hedged,,
USDZAR=X,wf_8,usd_liability_exposure,walk_forward,2017-03-19..2018-03-18,base,9.784,7.403,2.0,0.0,True,,half_hedged,,
USDZAR=X,wf_8,usd_liability_exposure,walk_forward,2017-03-19..2018-03-18,forward_full,6.388,4.986,2.0,0.0,True,,half_hedged,,
USDZAR=X,wf_9,receiver_currency_exposure,walk_forward,2018-03-19..2019-03-18,base,10.248,8.212,1.2,0.0,True,,half_hedged,,
USDZAR=X,wf_9,receiver_currency_exposure,walk_forward,2018-03-19..2019-03-18,forward_full,7.037,5.767,1.2,0.0,True,,half_hedged,,
USDZAR=X,wf_9,usd_liability_exposure,walk_forward,2018-03-19..2019-03-18,base,10.248,8.212,1.2,0.0,True,,half_hedged,,
USDZAR=X,wf_9,usd_liability_exposure,walk_forward,2018-03-19..2019-03-18,forward_full,7.04,5.767,1.2,0.0,True,,half_hedged,,
USDZAR=X,wf_10,receiver_currency_exposure,walk_forward,2019-03-19..2020-03-18,base,9.064,6.767,1.1,0.0,True,,half_hedged,,
USDZAR=X,wf_10,receiver_currency_exposure,walk_forward,2019-03-19..2020-03-18,forward_full,5.634,4.322,1.1,0.0,True,,half_hedged,,
USDZAR=X,wf_10,usd_liability_exposure,walk_forward,2019-03-19..2020-03-18,base,9.063,6.767,1.1,0.0,True,,half_hedged,,
USDZAR=X,wf_10,usd_liability_exposure,walk_forward,2019-03-19..2020-03-18,forward_full,5.629,4.322,1.1,0.0,True,,half_hedged,,
USDZAR=X,wf_11,receiver_currency_exposure,walk_forward,2020-03-19..2021-03-18,base,11.37,9.095,1.2,0.0,True,,half_hedged,,
USDZAR=X,wf_11,receiver_currency_exposure,walk_forward,2020-03-19..2021-03-18,forward_full,8.107,6.651,1.2,0.0,True,,half_hedged,,
USDZAR=X,wf_11,usd_liability_exposure,walk_forward,2020-03-19..2021-03-18,base,11.369,9.095,1.2,0.0,True,,half_hedged,,
USDZAR=X,wf_11,usd_liability_exposure,walk_forward,2020-03-19..2021-03-18,forward_full,8.105,6.651,1.2,0.0,True,,half_hedged,,
USDZAR=X,wf_12,receiver_currency_exposure,walk_forward,2021-03-19..2022-03-18,base,8.769,6.694,1.5,0.0,True,,half_hedged,,
USDZAR=X,wf_12,receiver_currency_exposure,walk_forward,2021-03-19..2022-03-18,forward_full,5.405,4.25,1.5,0.0,True,,half_hedged,,
USDZAR=X,wf_12,usd_liability_exposure,walk_forward,2021-03-19..2022-03-18,base,8.77,6.694,1.5,0.0,True,,half_hedged,,
USDZAR=X,wf_12,usd_liability_exposure,walk_forward,2021-03-19..2022-03-18,forward_full,5.405,4.25,1.5,0.0,True,,half_hedged,,
USDZAR=X,wf_13,receiver_currency_exposure,walk_forward,2022-03-19..2023-03-18,base,9.708,7.766,3.0,0.0,True,,half_hedged,,
USDZAR=X,wf_13,receiver_currency_exposure,walk_forward,2022-03-19..2023-03-18,forward_full,6.365,5.331,3.0,0.0,True,,half_hedged,,
USDZAR=X,wf_13,usd_liability_exposure,walk_forward,2022-03-19..2023-03-18,base,9.709,7.766,3.0,0.0,True,,half_hedged,,
USDZAR=X,wf_13,usd_liability_exposure,walk_forward,2022-03-19..2023-03-18,forward_full,6.368,5.331,3.0,0.0,True,,half_hedged,,
USDZAR=X,wf_14,receiver_currency_exposure,walk_forward,2023-03-19..2024-03-18,base,9.379,7.085,2.2,0.0,True,,half_hedged,,
USDZAR=X,wf_14,receiver_currency_exposure,walk_forward,2023-03-19..2024-03-18,forward_full,5.948,4.641,2.2,0.0,True,,half_hedged,,
USDZAR=X,wf_14,usd_liability_exposure,walk_forward,2023-03-19..2024-03-18,base,9.377,7.085,2.2,0.0,True,,half_hedged,,
USDZAR=X,wf_14,usd_liability_exposure,walk_forward,2023-03-19..2024-03-18,forward_full,5.939,4.641,2.2,0.0,True,,half_hedged,,
USDZAR=X,wf_15,receiver_currency_exposure,walk_forward,2024-03-19..2025-03-18,base,18.86,15.51,1.2,0.0,True,,half_hedged,,
USDZAR=X,wf_15,receiver_currency_exposure,walk_forward,2024-03-19..2025-03-18,forward_full,15.516,13.075,1.2,0.0,True,,half_hedged,,
USDZAR=X,wf_15,usd_liability_exposure,walk_forward,2024-03-19..2025-03-18,base,18.859,15.51,1.2,0.0,True,,half_hedged,,
USDZAR=X,wf_15,usd_liability_exposure,walk_forward,2024-03-19..2025-03-18,forward_full,15.514,13.075,1.2,0.0,True,,half_hedged,,
USDZAR=X,wf_16,receiver_currency_exposure,walk_forward,2025-03-19..2026-03-18,base,7.235,5.674,0.5,0.0,True,,half_hedged,,
USDZAR=X,wf_16,receiver_currency_exposure,walk_forward,2025-03-19..2026-03-18,forward_full,3.946,3.267,0.5,0.0,True,,half_hedged,,
USDZAR=X,wf_16,usd_liability_exposure,walk_forward,2025-03-19..2026-03-18,base,7.236,5.674,0.5,0.0,True,,half_hedged,,
USDZAR=X,wf_16,usd_liability_exposure,walk_forward,2025-03-19..2026-03-18,forward_full,3.951,3.267,0.5,0.0,True,,half_hedged,,
